id,language
doi_________::80c1902c632386b2fa67513bcf57e915,Undetermined
doi_________::d6e97e992daec9ba6384f298d5a335e7,Undetermined
doi_________::f4e6e63792a6b20427538c2a0ffbb967,Undetermined
doi_dedup___::0145cfb73c8ca2aa3130778465c85e03,Undetermined
doi_dedup___::0215253dca796e9ff6b7382e8f65359e,Undetermined
doi_dedup___::0218451301ea8aa83a53985cc73d3855,Undetermined
doi_dedup___::04150b431d5e5f850a684747aa9b184c,Undetermined
doi_dedup___::0556b712a456d1a25b01336f371812b8,Undetermined
doi_dedup___::0635e737e7d96f1d9b5be675155e04d8,Undetermined
doi_dedup___::08773d620fffa2a339bc2eff7a691592,Undetermined
doi_dedup___::0fa68377412733e05a70fa1e9a68877b,English
doi_dedup___::10b84bf025a3655c161ebdc27286dfd6,Undetermined
doi_dedup___::13281808e295f26980eb799923bb4409,Undetermined
doi_dedup___::15932853a8b6f953b782f13dadc33618,Undetermined
doi_dedup___::18e075f13b41153f756cfc83eb7f7f52,Undetermined
doi_dedup___::1a1413ac6b0c7f344f49235c521dd944,Undetermined
doi_dedup___::1bcf2d4db18847dbc871a09e659adc66,Undetermined
doi_dedup___::210024df60870852bc9d140ee649d3af,Undetermined
doi_dedup___::21d7a783d77d23f9490209147deb5897,Undetermined
doi_dedup___::22b8610b58113c8fb9fd2325f70b6731,Undetermined
doi_dedup___::260b67d3503d93fcff504a16acad986e,Undetermined
doi_dedup___::2649c9b2e7e2d6dbd079cacf4a9f27bc,Undetermined
doi_dedup___::2651451a6c464b48eb2aebfa7f1ae94a,Undetermined
doi_dedup___::2703fbd666d6b23c70a85f91b7e38b30,Undetermined
doi_dedup___::27ba99afbf36cf63632ced493fd054af,Undetermined
doi_dedup___::29c7bb035464135a962ae46ba095392f,Undetermined
doi_dedup___::2c3c50ebf6f888e2917dc77d919140be,Undetermined
doi_dedup___::300897c02a9a482c5bc8d12a6f2cbb3d,Undetermined
doi_dedup___::305c38137f02167c1a32a75e27846c0b,Undetermined
doi_dedup___::31fc20560136e9544b7a18b64a34e549,Undetermined
doi_dedup___::32b1aae655185ad7985753088a8d8920,Undetermined
doi_dedup___::33ee3b2e3a6b630863d16938bd0225b9,Undetermined
doi_dedup___::36bc9dbb7491c22eab44baf24633cdf1,Undetermined
doi_dedup___::389737341ef73b6caff0a3359574f479,Undetermined
doi_dedup___::39bf96d4bdcb7fde9a3c6a9c049e92b8,Undetermined
doi_dedup___::3a104ed7c28a6d7cbd943a9023c8ab6b,Undetermined
doi_dedup___::3ed0f9048f1f95e84d13a32bffc84e79,Undetermined
doi_dedup___::4055ba229af59f8f5c461679edc2386e,Undetermined
doi_dedup___::4183a5a197710ce1515d1f8a8ddfa002,Undetermined
doi_dedup___::41d1e41742078a6871dad703b05623c0,Undetermined
doi_dedup___::4233affece772a37208708e60448349c,Undetermined
doi_dedup___::4340d8f458f45613858ff3c76462f7d8,Undetermined
doi_dedup___::44f47e31d5e1c3eeca04d255985a5d49,Undetermined
doi_dedup___::457200dcf9d53b59ba413ef3fbc599a4,Undetermined
doi_dedup___::481a8c6b2251a1910320b0e018ee99cb,Undetermined
doi_dedup___::4a5463af745c66fd47f9b7ccd3eb7f96,Undetermined
doi_dedup___::4c5602798a6bebdff370812a592fec74,Undetermined
doi_dedup___::4d4c47cd548786d1d3d91dba4db658a0,Undetermined
doi_dedup___::4e6ac0adfa839950a65f46c03e36006e,Undetermined
doi_dedup___::52453ae8bd4fbab0876bb7d2d18d05ee,Undetermined
doi_dedup___::542c5b7a97ae05198945f5c27bf79bd1,Undetermined
doi_dedup___::5556c90ea317a02ee2646c2cf3a68e3d,Undetermined
doi_dedup___::56e38f66cba0f0e11412ee21628094cc,Undetermined
doi_dedup___::5763b6914c6a050d1387478050e78c6b,Undetermined
doi_dedup___::57ee8e0b755cbbf8deaf59c12e53015c,Undetermined
doi_dedup___::5d4c5321163fc3f54b108d5e7d319f10,Undetermined
doi_dedup___::5f54201b422933ec00f5bee1946147e9,Undetermined
doi_dedup___::642228bd9e45fdeb8410a3bbfb41010a,Undetermined
doi_dedup___::64d24847ebc20c4e827722b31d07995c,Undetermined
doi_dedup___::653a9975dcff7cd29d650a8a8abd5a14,Undetermined
doi_dedup___::659f456702baca6e8a62add6a15c8871,Undetermined
doi_dedup___::6802cce7c95e75a681ce891f240a736f,Undetermined
doi_dedup___::6b12a62838943ff69cacd6f3bd5705e0,Undetermined
doi_dedup___::749d7d278ad179088296c4e1d41ad7d7,Undetermined
doi_dedup___::76e2fba66caf8a012f2e698bf2691f98,Undetermined
doi_dedup___::7b81185aea5538326effe3d844a9c9b0,Undetermined
doi_dedup___::7c232c254e674c507ac8a347083fc503,Undetermined
doi_dedup___::7da92230ada12d7d8690425add0e7729,Undetermined
doi_dedup___::7ea75db9daca1337b3320d144b29119a,Undetermined
doi_dedup___::828dafa74ce9b77c789f09cfae16fc4d,Undetermined
doi_dedup___::86fa8012493e735a0ed53e4e5f766a3e,Undetermined
doi_dedup___::88dc7d3deb594bb91b3b3db493ca0595,Undetermined
doi_dedup___::8b8f80bc3bc8ac459dba5051d27acd4f,Undetermined
doi_dedup___::8e74a8d871c29ee32816f079a672952c,Undetermined
doi_dedup___::8f6f6df483b78e77e70559138ef6eb57,Undetermined
doi_dedup___::9098765cea90f5954a9882a9634267a8,Undetermined
doi_dedup___::94c871e6bf9b3dd1246687ea2ca09a5a,Undetermined
doi_dedup___::9c9e5351bd70a67e3dc7d24e8ac48309,Undetermined
doi_dedup___::9fa4e668ae5c091af9fd54f069d2a9e6,Undetermined
doi_dedup___::a3f06e2ac0e7cc761c40c0950ff82e7a,Undetermined
doi_dedup___::a5736433c985dc3cfcae83f642c14589,Undetermined
doi_dedup___::a81c4c906f5085415960f603197e09a8,Undetermined
doi_dedup___::adb67f2c6cd4a1c5f569bbc974449abd,Undetermined
doi_dedup___::b7e2f0322f7b0c4761897ee3a0e67d82,Undetermined
doi_dedup___::bbc241ecc44728b1a75b7eb8b8236718,Undetermined
doi_dedup___::be4744d0a13dafa447fff463b487c88d,Undetermined
doi_dedup___::bf6a6a309b6e4d09067913881f6f5297,Undetermined
doi_dedup___::bf8c8fa66610b8ff95ded0b5ab15d633,Undetermined
doi_dedup___::c133f707ce23920051a8db4d6012de8b,Undetermined
doi_dedup___::c910cb07196ab16b7307370fd5362ac7,English
doi_dedup___::cbc602084fb709e106992e155209790b,Undetermined
doi_dedup___::cbe8c4bce56a428f49f9d2a285b7d9d2,Undetermined
doi_dedup___::cbf9dcc96c1065e507242c20774750d4,Undetermined
doi_dedup___::ccba5da2864e5e93856ace01a1dfa44e,Undetermined
doi_dedup___::cd2a9a36d5c93062282d377bce0c4a33,Undetermined
doi_dedup___::cd9fb246dcc0bcebbaf4b8a180dce791,Undetermined
doi_dedup___::cdd223c22001f1cc5cdcf3303acd8bed,Undetermined
doi_dedup___::d203388835bf46df7abeea55089b527a,Undetermined
doi_dedup___::d3a949399e725a572451204281f15e2e,Undetermined
doi_dedup___::d5a80d4a7c7bcfa21414d85ca01f386b,Undetermined
doi_dedup___::d9f313ea4106d19dcd0a87e710983ce6,Undetermined
doi_dedup___::db45075f818d8a1f1b0e8f2daa3512f8,Undetermined
doi_dedup___::dd046cfba3ec2339c6dd290391775519,Undetermined
doi_dedup___::dd13c5d8663c1b9079e2a6d5da2756c8,Undetermined
doi_dedup___::e10a93ffb581ca1453d4ae7661567207,Undetermined
doi_dedup___::e2f139105c6aa0c71db600f8d846bedf,Undetermined
doi_dedup___::e8818f09b8c3b91797101dfa339f496a,Undetermined
doi_dedup___::ed78bbd0e18db8d32c305d7a4d62a67b,Undetermined
doi_dedup___::f0358d258346d1ca9b695fbe823f7655,Undetermined
doi_dedup___::f091b68dc0d0f6e924af5df9492529c8,Undetermined
doi_dedup___::f4769b6afae1e037afbfa853efa174ee,Undetermined
doi_dedup___::f5b2663d2b5006fe086fd912880d3c30,Undetermined
doi_dedup___::f6f70f273ae50d0aad2a2717eaf1beb6,Undetermined
doi_dedup___::fcd9fd0bb47468fc5b629b5476da58bb,Undetermined
doi_dedup___::fea4caa0c7782f3c1d181a719b1a0fcc,Undetermined
od______1248::073fb6090f496de98fbf8efaf51328f9,Undetermined
od______1248::0e77c076e0c413f10abcd3b85b7c3fe1,Undetermined
od______1248::319aaabacf70f3d612667b666e84aa3c,Undetermined
od______1248::31bfe74f26f4d4e73eef0448459f683a,Undetermined
od______1248::346908303542f6be3cf4ee2e2fbf011f,Undetermined
od______1248::45ea7542c93e54582f842df001f0348d,Undetermined
od______1248::4ebb1b4b1d3c18c763a871e5e632401d,Undetermined
od______1248::4fd20798029c852d671c640cc4fe720f,Undetermined
od______1248::5083909214775122c1512132630e0a57,Undetermined
od______1248::56cecdd4068a90b7a62f461fd3dc9b29,Undetermined
od______1248::590e0ab421b074197f867595eba98b81,Undetermined
od______1248::5a5f79a93f3ac9ca5bb3c8a2ac213e7b,Undetermined
od______1248::75f949004317eafb0340c3422f11c7fc,Undetermined
od______1248::77269c277b738a6c9a5ea4b65b23b66c,Undetermined
od______1248::779e497a7b7c5b51067075e733893434,Undetermined
od______1248::79526ca29f8848bc735f461cffe6d9c3,Undetermined
od______1248::7d6da63e6689e7c246bb436886dedcbb,Undetermined
od______1248::7f079b7cffab1ce8823be9e981312e8c,Undetermined
od______1248::81a3c79bcea6a8b62aec7ccfdeaba1d3,Undetermined
od______1248::81d104708af99c623bf0ed3a47f7de1d,Undetermined
od______1248::95c3ec40cc3fdb828d2188f8c5353b73,Undetermined
od______1248::9800f1489d664adb16dbd5c85a6ec4c4,Undetermined
od______1248::994eabf3c057be392d6e084564efbe42,Undetermined
od______1248::a03db009bb9b50f4c2a3dd4574e23a04,Undetermined
od______1248::ba9a1ebb7d2eb81d582aa163b6446e0c,Undetermined
od______1248::cfa8ad0ca9974080e2408137d429e94a,Undetermined
od______1248::dc08fd820abb9ebbe6322159e8f51eda,Undetermined
od______1248::decdfb2b7e2128a5d56551b7dcad0e98,Undetermined
od______1248::dee36d4f7b9f91cc6e61c235e54bda71,Undetermined
od______9687::57e101cf3fc43a887ff5f12911e14d44,English
od______9687::c2777d15567101581a656affbc6f7071,English
od______9687::da684991af5f63270d1d8610fdcaeeb7,English
od______9692::c4838703dfd49c71870c53dc01851863,English
pmid________::33c88a438b0831a2cc96de4ac6910c29,English
arXiv_dedup_::a038ec90952828b5adf3e4b350d25b96,Undetermined
dedup_wf_002::566f3407fadcedf8f224d0abd548c301,Undetermined
dedup_wf_002::5a115ef379c92701eb81a74a230d3222,Undetermined
dedup_wf_002::6c23a81d4ee30334f074adfc16c8376f,Undetermined
dedup_wf_002::8439aa55da43712f1d15f1dd67dc0920,English
dedup_wf_002::a44448b472cedf000a3d6dce76553dae,English
dedup_wf_002::b34cfbadf67e169cac6de16c986b7db5,English
dedup_wf_002::d2fc593be94792f66aa37d8a4e00ee5c,English
dedup_wf_002::d4f8f09a3bb43008a5647e56290f342b,Undetermined
doi_________::03f291125facde7ea17cad1a15731576,Undetermined
doi_________::181fbd9b3f6ef41c83e40b9257d5bf8a,Undetermined
doi_________::4f66f5c6a978daaa4a15fed13face971,Undetermined
doi_________::5e3a7cdc65cf685250378c3149bfac81,Undetermined
doi_________::7eef18decec00bea8e7d2fcc846d545f,Undetermined
doi_________::7f27ce3d2ecdd52ea0df7cf8aa5d21a1,Undetermined
doi_________::8559b0c43ed71b7f63bf658edd54daac,Undetermined
doi_________::db79bc7337a36685e5fc367bcfa234c3,Undetermined
doi_________::e7d0e191096d0d02ae02a52ecf85e005,Undetermined
doi_________::e931f4a1955ec936c3be248371ec05a7,Undetermined
doi_________::ef8d786b0b402b6f32ccad6dfd6988cf,Undetermined
doi_dedup___::03ff0eb58361bbd59e69873a447424b6,Undetermined
doi_dedup___::05d87ed36bc2c135c9db65676ebd8347,Undetermined
doi_dedup___::066ff594976923d833816cc87c70ca9e,Undetermined
doi_dedup___::06af65ca3a804ed27ebd0bda041b67d4,Undetermined
doi_dedup___::08f84b4beefc80f15a94651f0892d7fa,Undetermined
doi_dedup___::0d7483f4fdd4a6847333b3c25f25d45c,Undetermined
doi_dedup___::174e76efb06ee43c7a5b6adca3c67ff3,Undetermined
doi_dedup___::188e912e962bfbbecbc0aa0fc3866d87,Undetermined
doi_dedup___::1dd3299759b97a0d10d4bcf7733a2e29,Undetermined
doi_dedup___::229ce34312c4abe87809d4c8b250a23f,Undetermined
doi_dedup___::233e254795b9a6da1f4865800b1d4147,Undetermined
doi_dedup___::234e70a598fae26da8c341a742efb6df,Undetermined
doi_dedup___::270c6972346f38957402f98819b80372,Undetermined
doi_dedup___::277ef8435fc908943be0003c2c5743a6,Undetermined
doi_dedup___::27dbaf694d7b5ada908bc3703f9d8a4e,Undetermined
doi_dedup___::28ba07b3db70cd615321f1612b78d3c1,Undetermined
doi_dedup___::2b92468089753cfb8b8d57a8bd635efc,Undetermined
doi_dedup___::2c65e2d5429ce4b25e77177417bba15d,Undetermined
doi_dedup___::2d09a3b946f8c410ebd994798e0f1383,Undetermined
doi_dedup___::2e3de55cde6ff35a91eebaa7f5681eaa,Undetermined
doi_dedup___::33a182f6e19d5359f10d139110d9cba0,Undetermined
doi_dedup___::340e12cecec68bbd7d60a61c8214c8fc,Undetermined
doi_dedup___::351807d9d744cd0a4ee50ba0c2c5be99,Undetermined
doi_dedup___::367e1a8307a0123dc642bbaaeebed430,Undetermined
doi_dedup___::37dc5ceccc9eca2b04b83845bf608337,Undetermined
doi_dedup___::3abac7cdb69db737cffc762d3f97b692,Undetermined
doi_dedup___::421c05467e6167d290adef6df1599da2,Undetermined
doi_dedup___::42b99790fea63e78717b58deee9802ae,Undetermined
doi_dedup___::4d124da1b5492bc71ac5224ba75c2d11,Undetermined
doi_dedup___::5312eb660a337dba9c01c3ac492f31ad,Undetermined
doi_dedup___::5429442d1b6d7f7b8f1ad15d794ab15b,Undetermined
doi_dedup___::54ed1a4b897850acc99ad073fba84bd0,Undetermined
doi_dedup___::56b9f51332f23e152ba1acd6ed7a3fe8,Undetermined
doi_dedup___::57f8f7269cefdece962b1286f14be95a,Undetermined
doi_dedup___::588b68e5056a6ad43ee3ce0ca0bf94a5,Undetermined
doi_dedup___::5c3ccf2e102ed0e1d918a7c1fcc36ebd,Undetermined
doi_dedup___::5c5caf53e4a32361fe7622e234f6c70b,Undetermined
doi_dedup___::5ec4ea4091988bef07a6e80489b9a2ad,Undetermined
doi_dedup___::5ef41acb00c2360749d3c0a70f6219c0,Undetermined
doi_dedup___::600a9ff4b22c18c5b5281affd8018336,Undetermined
doi_dedup___::61cd0d3cfe79823203bb089821d4ff65,Undetermined
doi_dedup___::62949cf6997c7d9542f48630ecdc81d0,Undetermined
doi_dedup___::640bd8bc64f6689f9b5c5213bc40e8e8,Undetermined
doi_dedup___::64a6b76242335491e4090130a181a073,Undetermined
doi_dedup___::66ef74833026c08a393575bda3543f03,Undetermined
doi_dedup___::6760243086b67fd720bb4a5b736d9dc0,Undetermined
doi_dedup___::68534878cd3e6a8aa6b95a0cb6139fdf,Undetermined
doi_dedup___::68fd93f6e1bc57a9c21683ce1092a5fe,Undetermined
doi_dedup___::6a29b1a36055dd5e44c1ea4fcea6eb35,Undetermined
doi_dedup___::6becaa4a0b25fb558da1b3aafbff0f79,Undetermined
doi_dedup___::6c6b7963bc2e8dabc13de52e337ce120,Undetermined
doi_dedup___::72d655fe0e7cf9a19b05e4d4595be691,Undetermined
doi_dedup___::734e042f91fecd8d61a88a7963b98d7d,Undetermined
doi_dedup___::79a1b548d9a5552df5edf84a809b8536,Undetermined
doi_dedup___::7b6107894351aedfb199deed9fac97f6,Undetermined
doi_dedup___::7c14d67961cdacadb7fe127821b5118d,Undetermined
doi_dedup___::7d0792616c3d3791cde0e4c617b23feb,Undetermined
doi_dedup___::82e8e745953816c74fafe549a1bf9c8d,Undetermined
doi_dedup___::861f02c487f0aef338c6faf9a7aef88c,Undetermined
doi_dedup___::869aad5dd21a460aeb95ee2d1b0a33b2,Undetermined
doi_dedup___::885303b79027fc736754b8ea225eadf0,Undetermined
doi_dedup___::8d92dc954ad48fdfde269a14bb550268,English
doi_dedup___::8d97b76600203b4065d15e73c9235976,Undetermined
doi_dedup___::8dbacbfe317c971a3a5d6c1e32ce1f66,Undetermined
doi_dedup___::909e7046852e7f245c41fba9e4da4ba4,Undetermined
doi_dedup___::914ed16985f0051f91a628629686739e,Undetermined
doi_dedup___::917051e71cba60ee5418ca98d345b899,Undetermined
doi_dedup___::92dd07f4612bef65dcf1a2a41c3ab543,Undetermined
doi_dedup___::931e543e65d553ae0e0f0796356970d3,Undetermined
doi_dedup___::94f113761a17bac8c99e7d30430a2b62,Undetermined
doi_dedup___::94fd2b0de3cc5c7057de3ac6aef99274,Undetermined
doi_dedup___::96e1854aa86e14eeca00e436933544f9,Undetermined
doi_dedup___::999bb1df3c20501599c86928df5c7178,Undetermined
doi_dedup___::a01c4a7afe5e9a37788f54f4f99a15bf,Undetermined
doi_dedup___::a2417ab36e4c427c7cceb4140169bf3b,Undetermined
doi_dedup___::a2d7b21bd219c38e9444a8f3538d73ca,Undetermined
doi_dedup___::a52d7da4b6141aebd7ddff46575f01c3,Undetermined
doi_dedup___::a588bd7801be7ce1f4b2c8e1b67717fc,Undetermined
doi_dedup___::a887cab509d67ec837f7a6ec0eb19951,Undetermined
doi_dedup___::ab3de190853c92d07078d3de687f0558,Undetermined
doi_dedup___::ac40a921ac0752d149edbadf0aebcf0c,Undetermined
doi_dedup___::b0cfb9ef28c2e18544bce804f4f7c71e,Undetermined
doi_dedup___::b22e891ce983e9299029bba3cefe2f83,Undetermined
doi_dedup___::b3f9220bfc166ff6387768dd5a7f18c1,Undetermined
doi_dedup___::b42674cf08f45f3f1a812162ac57e486,Undetermined
doi_dedup___::b86b963b851af1a579882915367b9e0d,Undetermined
doi_dedup___::ba2bf8ef3459f75bf08ca43e72e6fd47,Undetermined
doi_dedup___::bb2edae551301d152d7fa9f8747845f7,Undetermined
doi_dedup___::bc15471abf83bfa06c68b478792ee456,Undetermined
doi_dedup___::bda91e287a96ca93d0d2284a5d4f6c6c,Undetermined
doi_dedup___::bf445f312c9f57b850f38c2e4d2be0a6,Undetermined
doi_dedup___::bf6ec3cd76774cf73bd3f8fd46d0256f,Undetermined
doi_dedup___::c0c174f3a8ce3c68988ea030c429c7e7,Undetermined
doi_dedup___::c13b113f6272ea59a3eb0dc2340984db,Undetermined
doi_dedup___::c16179276c4a5243c89e94f61b57d4a5,Undetermined
doi_dedup___::c51802c12c4f9c53c27bbcf83acdd51b,Undetermined
doi_dedup___::c84937910313b602ff0111b9d67973ed,Undetermined
doi_dedup___::cbdfc0d38a4e258b5214b3a150fc4264,Undetermined
doi_dedup___::cfc6831cf9af1db4835137ec9661a447,Undetermined
doi_dedup___::d03d677fef94fc698c6a8659a9cb634b,Undetermined
doi_dedup___::d3eec163555b1095a13627a950b3a3df,Undetermined
doi_dedup___::d3f37f332c842cff46f7def9e9ba9cd3,Undetermined
doi_dedup___::d630d928cda9478bfa0db791362f056e,Undetermined
doi_dedup___::dad0459e0aebcb834f6e695abfa383e2,Undetermined
doi_dedup___::de0e1fb616f770d0e3415bca8fa1d7d4,Undetermined
doi_dedup___::de99950c68cf4321f8eb86923ef9932b,Undetermined
doi_dedup___::e031bb3ba829f96fe021129f5be639ca,Undetermined
doi_dedup___::e2905b69c7a3811790c48553b4b6f8e7,Undetermined
doi_dedup___::e30d3cb521a9488e857710ddfc3d9fa8,Undetermined
doi_dedup___::e32c360ada830c7704be3cd5d610e4a4,Undetermined
doi_dedup___::e3663198d4afbd093c92ffd12abc3ccf,Undetermined
doi_dedup___::e389e322b321504661eda0299ecbe48c,Undetermined
doi_dedup___::e6a6e86b45b1ef20605bac4e30c03cc4,Undetermined
doi_dedup___::e70ea675de17d935192e30a68d9213b4,Undetermined
doi_dedup___::eaff94db5b5c3304baa4859793c56e5c,Undetermined
doi_dedup___::eb69144d1192921ce6bf2f7319a9f6b5,Undetermined
doi_dedup___::ef867fe3aff8e9585128fd25bcf82a73,Undetermined
doi_dedup___::f122cf498b74d6f8b4566d2876a3dda5,Undetermined
doi_dedup___::f563ec840ff6ed0b2029236acc17b4c2,Undetermined
doi_dedup___::fa7452bb8afb6c75f06767026bd615b0,Undetermined
doi_dedup___::fb4dc72d6872903f29744e2576442fd2,Undetermined
doi_dedup___::fbb427b0bb4efed09be215d6667269fc,Undetermined
doi_dedup___::fcb100f659f389905766eef3d2c43c14,Undetermined
od______1248::02150caba26ea54e958f657ce1d1dd83,Undetermined
od______1248::0825699e651ca81514b3401dc2498bc4,Undetermined
od______1248::09119f48e7c9abe3929f0038dad5232e,Undetermined
od______1248::0e03a7521500c1ea50b30af3cc5de70e,Undetermined
od______1248::21a56838f839c228654a6f483ce4d374,Undetermined
od______1248::2266e074b21cda1651c0a244fa487932,Undetermined
od______1248::2fa2e79e669ae662ed749636d14b17ed,Undetermined
od______1248::6b1e75e47ad9608679448947b1fb31f0,Undetermined
od______1248::6b375ade009ab0ab9904bab40316e16e,Undetermined
od______1248::6e32f25b436d5737e83f675664f8690d,Undetermined
od______1248::82f58f8f99b982d3fd19efc8c439d4c8,Undetermined
od______1248::877507f95c02b5b4a148d2dd93d97391,Undetermined
od______1248::951cb835d65745b62fdb567ee93a5b97,Undetermined
od______1248::993877df45f81f1b5d05ff9cf1e3e32e,Undetermined
od______1248::a7a86d49a04f5fedb696cfaf87709280,Undetermined
od______1248::af996745f207f13e2ca04aaa074e2130,Undetermined
od______1248::c9802e826a2b97731860e8012c7bec61,Undetermined
od______9687::1a6b243757db3d4fad10d139bb2b0712,English
od______9687::294dbf1c07a493e27769ed47d3954c92,English
od______9687::653b92910a005dd0c1f2aa15f547e229,English
od______9687::6b0c7e2fa351e65b9c67c91ce978364b,English
od______9687::7ff867539d82558c8d7adfd4e606ebb4,English
od______9687::a9124f6f04dbcd664c172d40aa620cfe,English
od______9687::f69294403d0901ddfa7f1e1a887a5ed3,English
od______9692::84f11afbd8ef477ab9a6483c6e3d573f,English
od______9692::be6340a14f9e7dc9aa8588dc41990a06,English
od______9692::ec7f84b9dd5b5d52b2bc65ce3188f600,English
od_______883::dc961a2b27a25fef6786bc424bef00a7,English
od_______934::7a19178daf2d1951e034eeee3af5dab3,English
dedup_wf_002::0ccecaca51e20649f962356d556e55b3,English
dedup_wf_002::3cea8aab4f0bf61f5941b60d5d3c4a6b,English
dedup_wf_002::569f054f1358e57c4384bcb1efc93f78,Undetermined
dedup_wf_002::621aaa9bb1cc200ef197611f1f91c5d9,English
dedup_wf_002::84b680b1798826d621f7a57694d162cd,Undetermined
dedup_wf_002::9764d6b71a174bcadf7e5b3a6b6acb8d,English
dedup_wf_002::b76711ef33bc7bbd5447285e94c5da9b,English
dedup_wf_002::f04b1a1292c83d6430e2ddadfeb95ada,Undetermined
doi_________::20ade6463dbc95cee6670c9e76e403b4,Undetermined
doi_________::2cc7457e3f2b55563eed7e5c2b87cd59,Undetermined
doi_________::3dca5394ce2c39717c16a2b4ce1c34a2,Undetermined
doi_________::547bd9db8d7cc3ba59181711db3b225f,Undetermined
doi_________::661353bac6f71d073a3c05f8b7262c9c,Undetermined
