id,keyword
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,lutein
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,middle aged
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,xanthophylls
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,beta carotene
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,retina
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,circadian rhythm
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,photometry
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,03 medical and health sciences
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,0302 clinical medicine
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,zeaxanthins
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,humans
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,female
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,seasons
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,retinal pigments
doi_dedup___::7374d2138c3b614609364b078bbc8a4c,"chromatography, high pressure liquid"
doi_dedup___::78df96fdd27a839a70071a035a836413,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::78df96fdd27a839a70071a035a836413,02 engineering and technology
doi_dedup___::78df96fdd27a839a70071a035a836413,quality of experience
doi_dedup___::78df96fdd27a839a70071a035a836413,virtual reality
doi_dedup___::78df96fdd27a839a70071a035a836413,software research institute ait
doi_dedup___::790ef01a511d89307ffa77bff741b19d,0508 media and communications
doi_dedup___::790ef01a511d89307ffa77bff741b19d,communication
doi_dedup___::790ef01a511d89307ffa77bff741b19d,media
doi_dedup___::790ef01a511d89307ffa77bff741b19d,05 social sciences
doi_dedup___::790ef01a511d89307ffa77bff741b19d,communication technology and new media
doi_dedup___::790ef01a511d89307ffa77bff741b19d,investment
doi_dedup___::790ef01a511d89307ffa77bff741b19d,0509 other social sciences
doi_dedup___::790ef01a511d89307ffa77bff741b19d,ireland
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,soil compaction
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,stump extraction
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,mineral soil
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,"0401 agriculture, forestry, and fisheries"
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,forestry
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,penetration resistance
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,04 agricultural and veterinary sciences
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,sd1-669.5
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,15. life on land
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,7. clean energy
doi_dedup___::7c34203dc67b3c4f795808a90ef5ef60,moisture content
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,03 medical and health sciences
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,0302 clinical medicine
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,athletes
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,body composition
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,"adaptation, physiological"
doi_dedup___::7ca2324587aa755c9ab9c3a424f7b2fe,exercise
doi_dedup___::800daf4d6618ec660420ca53bbbab92f,physical sciences and mathematics
doi_dedup___::800daf4d6618ec660420ca53bbbab92f,0101 mathematics
doi_dedup___::800daf4d6618ec660420ca53bbbab92f,01 natural sciences
doi_dedup___::800daf4d6618ec660420ca53bbbab92f,fully inert subgroups direct sums of cyclic p-groups fully invariant subgroups commensurable subgroups
doi_dedup___::800daf4d6618ec660420ca53bbbab92f,mathematics
doi_dedup___::824bdaa0d7dea385c278de44acba7c5d,chemistry
doi_dedup___::8389a8181e7466332831f64de638cd38,chromosome aberrations
doi_dedup___::8389a8181e7466332831f64de638cd38,0301 basic medicine
doi_dedup___::8389a8181e7466332831f64de638cd38,0303 health sciences
doi_dedup___::8389a8181e7466332831f64de638cd38,"neoplasms, radiation-induced"
doi_dedup___::8389a8181e7466332831f64de638cd38,time factors
doi_dedup___::8389a8181e7466332831f64de638cd38,apoptosis
doi_dedup___::8389a8181e7466332831f64de638cd38,dna
doi_dedup___::8389a8181e7466332831f64de638cd38,chromosomes
doi_dedup___::8389a8181e7466332831f64de638cd38,clone cells
doi_dedup___::8389a8181e7466332831f64de638cd38,3. good health
doi_dedup___::8389a8181e7466332831f64de638cd38,03 medical and health sciences
doi_dedup___::8389a8181e7466332831f64de638cd38,genes
doi_dedup___::8389a8181e7466332831f64de638cd38,mutagenesis
doi_dedup___::8389a8181e7466332831f64de638cd38,animals
doi_dedup___::8389a8181e7466332831f64de638cd38,humans
doi_dedup___::8389a8181e7466332831f64de638cd38,cell lineage
doi_dedup___::8389a8181e7466332831f64de638cd38,radiation injuries
doi_dedup___::8389a8181e7466332831f64de638cd38,dna damage
doi_dedup___::86ebb324b92ba020f16eea985a2f0252,0103 physical sciences
doi_dedup___::86ebb324b92ba020f16eea985a2f0252,02 engineering and technology
doi_dedup___::86ebb324b92ba020f16eea985a2f0252,0210 nano-technology
doi_dedup___::86ebb324b92ba020f16eea985a2f0252,01 natural sciences
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,lcsh:ta1-2040
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,0211 other engineering and technologies
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,02 engineering and technology
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,ta1-2040
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,engineering (general). civil engineering (general)
doi_dedup___::86f65be3a09a516855d001dfa50e6ca7,lcsh:engineering (general). civil engineering (general)
doi_dedup___::89dd29281b421a121603c70f27b87da4,03 medical and health sciences
doi_dedup___::89dd29281b421a121603c70f27b87da4,0302 clinical medicine
doi_dedup___::89dd29281b421a121603c70f27b87da4,physical activity
doi_dedup___::89dd29281b421a121603c70f27b87da4,cadence
doi_dedup___::89dd29281b421a121603c70f27b87da4,ra773
doi_dedup___::89dd29281b421a121603c70f27b87da4,diabetic health
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,0602 languages and literature
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,05 social sciences
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,icelandic sign language
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,sign language
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,mental space theory
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,linguistics
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,0501 psychology and cognitive sciences
doi_dedup___::8c1efc52678b1fa59848d18ce3414d6d,06 humanities and the arts
doi_dedup___::90f560f4dfefe0407cfbe5973885e8fc,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::90f560f4dfefe0407cfbe5973885e8fc,02 engineering and technology
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,keratinocytes
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,0301 basic medicine
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,0303 health sciences
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,biological and chemical physics
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,partial least squares regression
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,principal components analysis
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,solar radiation
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,cell culture techniques
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,radiation exposure
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,"spectrum analysis, raman"
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,03 medical and health sciences
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,raman spectroscopy
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,humans
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,3d cell culture models
doi_dedup___::93ee949a2e6597a532d9ebb6b2aadcf0,skin
doi_dedup___::959292fd738b1c82bc3359439b68c16f,adult
doi_dedup___::959292fd738b1c82bc3359439b68c16f,male
doi_dedup___::959292fd738b1c82bc3359439b68c16f,finite element simulation
doi_dedup___::959292fd738b1c82bc3359439b68c16f,mouthguard
doi_dedup___::959292fd738b1c82bc3359439b68c16f,head impacts
doi_dedup___::959292fd738b1c82bc3359439b68c16f,concussion
doi_dedup___::959292fd738b1c82bc3359439b68c16f,acceleration
doi_dedup___::959292fd738b1c82bc3359439b68c16f,finite element analysis
doi_dedup___::959292fd738b1c82bc3359439b68c16f,0206 medical engineering
doi_dedup___::959292fd738b1c82bc3359439b68c16f,brain stress
doi_dedup___::959292fd738b1c82bc3359439b68c16f,unhelmeted sport
doi_dedup___::959292fd738b1c82bc3359439b68c16f,02 engineering and technology
doi_dedup___::959292fd738b1c82bc3359439b68c16f,article
doi_dedup___::959292fd738b1c82bc3359439b68c16f,biomechanics and biotransport
doi_dedup___::959292fd738b1c82bc3359439b68c16f,03 medical and health sciences
doi_dedup___::959292fd738b1c82bc3359439b68c16f,engineering
doi_dedup___::959292fd738b1c82bc3359439b68c16f,0302 clinical medicine
doi_dedup___::959292fd738b1c82bc3359439b68c16f,humans
doi_dedup___::959292fd738b1c82bc3359439b68c16f,computer simulation
doi_dedup___::959292fd738b1c82bc3359439b68c16f,brain concussion
doi_dedup___::959292fd738b1c82bc3359439b68c16f,brain
doi_dedup___::959292fd738b1c82bc3359439b68c16f,mixed martial arts
doi_dedup___::959292fd738b1c82bc3359439b68c16f,other biomedical engineering and bioengineering
doi_dedup___::959292fd738b1c82bc3359439b68c16f,athletes
doi_dedup___::959292fd738b1c82bc3359439b68c16f,female
doi_dedup___::959292fd738b1c82bc3359439b68c16f,head protective devices
doi_dedup___::959292fd738b1c82bc3359439b68c16f,"stress, mechanical"
doi_dedup___::959292fd738b1c82bc3359439b68c16f,head
doi_dedup___::959292fd738b1c82bc3359439b68c16f,head injury
doi_dedup___::959292fd738b1c82bc3359439b68c16f,martial arts
doi_dedup___::988f713b57528f6538958dceff1db4e0,material-oriented design
doi_dedup___::988f713b57528f6538958dceff1db4e0,architecture
doi_dedup___::988f713b57528f6538958dceff1db4e0,computational design
doi_dedup___::988f713b57528f6538958dceff1db4e0,wood properties
doi_dedup___::988f713b57528f6538958dceff1db4e0,7. clean energy
doi_dedup___::98d615adcd223c6aa421d191de9b800b,in vivo visualization
doi_dedup___::98d615adcd223c6aa421d191de9b800b,nano-mri
doi_dedup___::98d615adcd223c6aa421d191de9b800b,nano diamonds
doi_dedup___::98d615adcd223c6aa421d191de9b800b,theranostics
doi_dedup___::98d615adcd223c6aa421d191de9b800b,positron emission tomography
doi_dedup___::98d615adcd223c6aa421d191de9b800b,diagnosis
doi_dedup___::98d615adcd223c6aa421d191de9b800b,applied mathematics
doi_dedup___::98d615adcd223c6aa421d191de9b800b,imaging
doi_dedup___::98d615adcd223c6aa421d191de9b800b,biomarkers
doi_dedup___::98d615adcd223c6aa421d191de9b800b,personalized medicine
doi_dedup___::98d615adcd223c6aa421d191de9b800b,molecular imaging
doi_dedup___::98d615adcd223c6aa421d191de9b800b,computed
doi_dedup___::98d615adcd223c6aa421d191de9b800b,personalized treatment
doi_dedup___::98d615adcd223c6aa421d191de9b800b,clinical practice
doi_dedup___::98d615adcd223c6aa421d191de9b800b,3. good health
doi_dedup___::98d615adcd223c6aa421d191de9b800b,molecular processes
doi_dedup___::98d615adcd223c6aa421d191de9b800b,nitrogen-vacancy centers
doi_dedup___::98d615adcd223c6aa421d191de9b800b,magnetic nanoprobes
doi_dedup___::98d615adcd223c6aa421d191de9b800b,nanoscale resolution
doi_dedup___::98d615adcd223c6aa421d191de9b800b,mri sensitivity
doi_dedup___::98d615adcd223c6aa421d191de9b800b,magnetic resonance imaging
doi_dedup___::9b28f296d62ff157bfe22521eb72526b,0508 media and communications
doi_dedup___::9b28f296d62ff157bfe22521eb72526b,0602 languages and literature
doi_dedup___::9b28f296d62ff157bfe22521eb72526b,05 social sciences
doi_dedup___::9b28f296d62ff157bfe22521eb72526b,06 humanities and the arts
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,material properties
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,high frequency
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,flexible substrates
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,dielectric measurements
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,02 engineering and technology
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,electronic measurements
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,electrical characterization
doi_dedup___::9f4221cb46d8c5971b199790e4effd14,7. clean energy
doi_dedup___::a7500e6f9de1ced41d138163a67c127e,0102 computer and information sciences
doi_dedup___::a7500e6f9de1ced41d138163a67c127e,0101 mathematics
doi_dedup___::a7500e6f9de1ced41d138163a67c127e,01 natural sciences
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,structural engineering
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,0211 other engineering and technologies
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,faculty of engineering & informatics ait
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,pedestrian
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,02 engineering and technology
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,pacing frequency
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,synchronization
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,bridges
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,0201 civil engineering
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,stride
doi_dedup___::a784a36d09ba906ec4f0718f98a42caa,vertical
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,munich
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,architectural technology
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,architecture
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,building systems
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,environmental design
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,bau
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,trade fare
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,architectural engineering
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,other architecture
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,craft skills
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,construction engineering
doi_dedup___::a870a1e9515c0653c5a22f4c2a131245,materials
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,2. zero hunger
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,13. climate action
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,"0401 agriculture, forestry, and fisheries"
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,04 agricultural and veterinary sciences
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,15. life on land
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,01 natural sciences
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,6. clean water
doi_dedup___::afbec8f3d353f4193a38f583910ae84b,0105 earth and related environmental sciences
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,semiotics
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,social care
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,05 social sciences
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,critical visual literacies.
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,0503 education
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,creativity
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,multimodality
doi_dedup___::b0ae7c3d40f53372e8df1e909c308082,inquiry graphics
doi_dedup___::b6897809fe7e9a50c482f99f6bc0875f,02 engineering and technology
doi_dedup___::b6897809fe7e9a50c482f99f6bc0875f,0210 nano-technology
doi_dedup___::bf30a90a36b70147e1d7ca475b9d9922,0103 physical sciences
doi_dedup___::bf30a90a36b70147e1d7ca475b9d9922,01 natural sciences
doi_dedup___::bf30a90a36b70147e1d7ca475b9d9922,0104 chemical sciences
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,2. zero hunger
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,swine
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,containment of biohazards
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,01 natural sciences
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,6. clean water
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,manure
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,bioreactors
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,13. climate action
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,biofuels
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,"rna, ribosomal, 16s"
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,animals
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,anaerobiosis
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,methane
doi_dedup___::c38f1583b8b8894626a6ab500e5378af,0105 earth and related environmental sciences
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,methicillin-resistant staphylococcus aureus
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,0301 basic medicine
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,staphylococcus aureus
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,0303 health sciences
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,magnetic resonance spectroscopy
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,taraxacum
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,plant extracts
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,microbial sensitivity tests
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,plant roots
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,anti-bacterial agents
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,03 medical and health sciences
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,bacillus cereus
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,phenols
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,tandem mass spectrometry
doi_dedup___::c7529c66ea6249b91308ebb6599e0979,"chromatography, liquid"
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,chemical technology
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,tp1-1185
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,02 engineering and technology
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,simulation
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,01 natural sciences
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,0104 chemical sciences
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,wastewater treatment
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,chemical engineering
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,adsorption
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,tp155-156
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,0210 nano-technology
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,density functional theory
doi_dedup___::c85077349e7c60e3c50ff6a53e176faa,nanomaterials
doi_dedup___::c9c1a26743cf1c5057473d55472a220e,05 social sciences
doi_dedup___::c9c1a26743cf1c5057473d55472a220e,0501 psychology and cognitive sciences
doi_dedup___::c9c1a26743cf1c5057473d55472a220e,06 humanities and the arts
doi_dedup___::c9c1a26743cf1c5057473d55472a220e,"0603 philosophy, ethics and religion"
doi_dedup___::c9c1a26743cf1c5057473d55472a220e,modern languages
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,quantum dot energy
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,plasmon
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,heterostructures
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,electrical and electronics
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,emission
doi_dedup___::ca396c7290ca4b933a65062d7bdd486a,semiconductor
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,chromium
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,0301 basic medicine
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,longevity
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,molecular sequence data
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,gene expression
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,moths
doi_dedup___::ca3dee3eb909c147a12badbb065e7a23,01 natural sciences
